asn
17408
17639
48084
50606
262462
13367
719
38731
3214
58656
5056
55824
21559
262206
11272
202766
266931
33763
16814
15895
23487
199414
25159
270735
27064
17645
15305
9381
12025
12310
35805
8903
53115
263966
35819
13876
25255
35000
267469
44600
262740
9829
8657
17922
40850
262476
263702
10490
19108
5610
7795
60388
6696
273683
136557
132280
8767
263073
13094
9119
48678
53065
149994
49800
10133
14259
40676
8501
62943
45274
49581
45177
33668
8932
32505
39686
18106
262847
4808
4847
141047
41313
264997
16509
33652
45458
27947
5483
12779
49915
8308
17222
212477
33650
7004
33660
1759
37497
4515
7568
137491
8412
4621
29838
3302
30600
30823
19037
131111
28198
12695
3754
64126
9902
7725
19009
6789
4779
263432
30517
3212
25369
133372
25454
45305
12713
196925
263327
12083
8595
197068
20632
26801
62000
47232
34872
28158
9848
136168
25899
45489
8437
52840
835
25227
3630
45758
9145
138128
262493
136334
61621
141137
196695
2687
35104
33576
53667
35699
27552
14868
140641
8449
28761
7342
5089
24940
16086
33490
8473
13789
38794
56630
4750
29278
60144
150748
8781
600
47872
15994
24198
61884
7459
25180
17451
52444
3399
265377
212330
3561
198150
30990
34772
6181
917
3249
49434
270814
38757
12541
17806
28173
48159
47734
33662
63956
9886
28202
45250
49127
58299
58945
60051
9931
10111
12189
53158
52720
15802
3910
10834
36086
37035
208905
26677
42831
45265
34977
52091
61049
36926
306
9457
10886
63927
10753
21413
13807
58212
43350
147168
266445
25184
24516
52871
53180
9924
10010
6205
11232
58470
12406
19754
51028
266181
262494
262526
262999
266409
15704
11758
22677
21013
8758
20207
206810
17433
43668
47160
4809
2200
8926
12301
11492
24745
266167
13576
22645
20860
210756
9268
45735
141731
4812
131219
4181
43852
3327
28649
28725
46450
45558
31261
36994
38040
11096
262287
327782
19332
60330
19151
136255
55330
268624
52900
135718
26415
203214
101
21508
23352
13977
262191
3170
21219
29695
3329
35133
394437
10481
132215
10217
49600
137085
21488
394177
1136
37273
9500
5580
6849
22911
6661
30456
34250
269595
262532
12849
56048
11260
28458
14877
31117
3262
42440
22974
263880
3737
27951
16713
6697
135905
37179
4922
21826
140951
43061
24323
2588
272713
42739
266583
264996
17621
12271
33771
29357
45474
6325
20771
24475
52551
28258
12085
134148
393444
16322
7594
18002
263629
264144
2860
18101
11776
25472
29465
8849
19905
16097
55329
13329
12722
13415
9280
8492
23688
268689
264293
293
263703
25400
1653
15440
9901
205647
15290
33154
29632
59191
55666
8985
52025
153068
265442
24400
140570
2153
25019
22335
9658
30036
10242
25394
138423
28145
24875
9905
133676
263482
264556
273669
64050
81
14041
12975
24203
263194
22909
10835
18013
4768
12213
29467
45352
12586
12843
38235
26042
60011
58678
53356
61745
264329
135817
9534
855
36352
5408
200845
43139
38264
45896
35661
62206
133524
24835
19978
44735
44327
16905
9607
19024
61461
12042
9136
49544
16904
138886
58115
8540
263774
134090
60503
43289
48648
786
146788
6799
21277
16010
57152
17072
10310
134078
7782
51088
38022
51847
23856
8772
50304
64302
8470
20495
29169
58599
15836
61592
680
27066
6866
6922
8422
1241
23404
327693
137557
26744
139883
42473
37061
41039
55352
24088
50928
42313
134823
45204
12831
27693
48422
266520
17501
6846
60976
61512
38758
63961
58807
15296
135391
5432
38561
10396
37721
38182
37148
12182
15958
36149
1836
34087
17054
16302
5518
397423
56030
262773
3342
47692
56655
263080
12615
42927
265144
28294
20552
263269
8697
30722
13999
5384
17476
7992
27978
45650
262253
15108
9125
49304
21283
47864
132167
25956
9255
29405
39326
25933
25248
15935
5488
20119
21473
48347
35179
61678
133840
270340
268976
4007
6509
10143
19752
8374
30058
6677
11019
25645
21050
328748
8637
39089
28263
40948
50309
10733
9129
53048
216067
35432
42961
11317
9038
22548
13768
29518
6429
62240
14265
1237
11320
27843
61231
39153
15808
42861
51465
203446
263616
133275
262342
52974
270724
50917
264288
31313
10102
237
20080
6568
55821
22869
203217
9260
27986
14754
23961
51765
53587
27750
7311
21385
21299
16246
47794
25003
22925
55140
13110
32425
25512
21700
16851
12859
45437
57717
150596
133001
8751
270867
34019
265061
56040
3816
36873
766
57
18809
14051
37084
4618
34123
9063
23838
28191
28968
47626
56911
263047
52772
57681
267470
39180
268925
149765
24287
19782
28210
399855
11556
31877
18747
37133
12306
4213
31549
983
46849
12337
13046
46208
8283
20141
23314
29551
25549
39351
23956
132116
58629
43201
197071
58778
265130
400587
263998
262468
264525
266302
263238
133720
44547
1103
9824
20214
55888
12200
8346
55805
10430
38525
8585
34177
49612
6471
56910
49981
30029
16347
6736
135273
39637
34718
37288
24173
266771
45588
64313
34867
34304
265393
269311
264127
8434
264564
24637
38203
136975
268235
21738
17709
8048
5769
28008
3300
20294
33765
20676
12714
394256
52000
12179
803
7122
15600
8517
8001
18450
47176
29884
2586
29648
41998
32703
53828
18423
266725
132335
29909
60159
1887
9723
60764
262725
264120
20853
41494
9230
273744
266129
14618
553
14080
50266
6848
23201
29571
52374
6758
52376
12338
8968
9340
54825
22742
36103
15943
37558
63023
26827
20454
7106
57630
27446
49367
53237
42000
3330
14282
41960
5398
266201
17828
12387
150008
202662
8251
399486
61400
53019
212261
263097
266525
266516
43578
61618
212895
142271
141898
45642
18001
32270
9286
396356
46562
51706
200020
15964
15525
42910
396926
63969
42156
62403
328333
53597
6412
49788
43391
49808
201201
55808
24499
54048
19930
64098
18059
29691
327992
262901
8309
264221
263124
31430
203936
31376
51346
271201
37739
59105
52901
265080
6208
27065
57187
33915
10578
137
23951
51964
9541
52294
5413
15695
33489
31252
56393
25144
47169
26794
35680
41206
8047
42689
205714
2614
19855
13009
12883
49685
39791
59103
7381
48918
10913
209307
56595
9341
43733
24186
39122
51048
24514
24589
131429
131284
17625
48166
47122
262288
8194
58057
39040
198477
266240
264129
151690
209141
61010
56665
12703
31898
30619
668
3479
14178
6821
15399
376
13127
3701
9370
9371
2607
200590
15570
32440
199081
3225
16629
13287
24324
47775
12329
263558
28666
26548
971
12180
32621
36940
35847
18683
12668
34594
12637
37697
14244
24631
2734
41692
27717
4270
32298
32217
265147
25577
52783
62214
44020
38733
272935
45804
38930
50973
28359
262903
33185
264984
60446
52928
29491
61775
37731
52941
49824
274614
270664
61758
8298
36925
37075
139057
38565
27884
135523
7670
271
57695
23033
9293
21021
25513
31122
12969
7693
4058
15744
7529
6300
8544
37358
8368
199803
27988
20231
8280
55039
39120
24521
35047
263025
44356
197091
50869
209810
133385
264294
42781
48641
60587
263801
264821
269416
64073
266094
51178
61573
271945
264170
149240
208349
205132
15169
37350
37678
37204
276
8426
4557
21334
4609
14745
5078
18779
33654
8468
17841
62844
14744
52950
29614
32133
55720
18530
14230
6206
398465
48362
13855
23470
40107
262186
34953
20912
44843
31167
26105
265290
12773
58002
23923
41820
28642
48964
268568
12687
12778
263250
52587
38496
209474
271042
38008
61614
271023
150249
264344
132267
264598
269931
265137
266460
52373
135025
24863
13285
138915
1121
20459
51375
6503
48832
17660
2852
8896
54527
5416
2611
11686
22427
8365
56308
33661
5050
39642
7046
9044
1767
13213
25467
53264
21782
36874
50107
25291
55423
18451
42652
21947
52308
44539
401307
53610
34797
37284
15623
131948
27882
38001
29414
43380
138296
34471
267056
395567
52323
140171
27851
269558
15497
43372
52630
60695
58369
197453
8674
61503
44684
138655
61785
267059
265482
150593
133694
56264
212815
23724
214292
132148
17754
47200
38740
16265
226
567
9354
3676
10912
6122
31200
2110
14325
31229
31034
196959
9155
3480
262197
11242
263681
37153
20326
44066
5009
15763
20904
23686
22981
28884
262403
50923
24739
262352
31257
263456
142412
38732
9336
34056
263099
264943
262417
262675
12764
61696
268267
47586
133210
53005
48293
265066
52680
266337
2027
9821
270417
263935
61888
269783
266142
43576
272110
132779
207841
199624
56987
48399
41720
41051
6147
328107
6713
327727
22561
48728
6777
38091
132799
52263
10021
55644
7438
12353
21976
932
37680
21575
23655
11992
39608
8376
8057
42560
8899
27258
24723
22355
16342
8323
60169
37027
132585
150706
131293
23379
45194
267484
36908
9516
198310
48266
24342
53102
42864
149767
27696
265175
57455
35266
265023
52742
273189
52613
6702
208592
44267
139820
47311
20647
262808
271502
28605
266214
262753
28370
264275
57277
205996
210104
268314
274685
59378
263321
198297
262632
273976
61609
210021
265890
266247
29670
35614
133817
20940
11845
24955
5410
13489
36351
260
22258
6739
57324
139922
18200
44217
40220
1554
19429
19228
55933
1251
38809
36944
40581
13490
13101
16504
2716
17727
17547
36890
10929
25160
30950
9186
207044
22689
27589
8778
398427
203329
62887
33965
5539
205209
7784
6908
18712
14537
400146
393238
9051
28624
52375
24651
205185
44486
249
4581
140627
33387
12570
39728
30688
265721
9211
329109
137831
48173
201814
59589
17223
266152
19893
133115
52696
64123
37349
262427
31195
39010
33597
58067
132420
52862
135060
61468
17469
20850
132528
50597
5404
266284
263661
132847
264562
35487
12593
266220
262517
262474
264112
134732
263945
18400
269553
136284
268331
266428
49353
151732
264531
47440
151354
17477
984
18046
23889
37054
4725
9329
11830
138195
150684
8757
5466
8560
7679
46375
136897
206446
135377
11259
40065
2495
43766
12844
3308
8445
9146
37451
11081
60610
14103
57043
21453
47474
30988
42346
28201
28683
8245
12611
28876
21309
4049
35369
12418
33554
20448
39912
9927
135409
19523
30851
7720
6130
263470
328316
262865
61817
34547
265336
215787
61582
53169
38790
265933
15954
263270
39704
210321
63473
263151
60501
14717
49102
45306
202425
49628
396238
141514
52564
270158
61680
44814
61666
924
263626
263625
265436
56382
132366
150220
12008
150369
4811
4538
55391
6805
36992
37693
12252
151326
17497
37119
41378
4862
23969
1321
22724
62600
6059
198890
42610
48185
204457
10674
22995
27364
11979
137983
8339
43205
14315
42649
5742
21351
8285
27665
45671
3855
28178
30860
10122
29492
42216
31263
53292
27026
46455
35985
48326
51407
43833
20811
30742
48314
60798
197451
3175
6700
21263
37239
212027
43260
35236
266809
33843
52251
34347
29684
39216
20836
206262
200449
140096
36012
43022
7604
269730
55285
201746
203201
262595
266131
23248
61622
59318
202914
213973
24812
134555
38506
28306
24641
33983
41722
267669
61553
42295
59162
20932
39020
132337
198385
34428
8240
13259
198279
52988
55701
52409
272112
57608
400304
266136
262821
61591
48464
264500
265949
133278
267256
271387
209533
6731
267427
264528
264595
133989
44889
132559
61297
263362
267699
18345
50360
24703
265036
1097
271578
215551
33422
26073
62553
58269
141642
148979
43561
151210
135709
2609
9394
17511
297
6421
37440
6660
62874
6400
140224
14593
11956
55081
33302
52531
46435
26479
21127
12709
58396
48161
12897
12684
20928
33991
28685
46475
32748
25233
205516
49425
28669
31477
60672
6772
42
22302
51396
3132
40317
58779
14016
8804
398704
21430
64227
201942
13739
52324
153371
43994
8943
33922
49550
150027
17882
45158
11550
47957
49289
23966
8053
51559
48287
18616
15589
31543
14860
206735
43940
12186
196714
7819
45400
133647
152672
9085
54588
38320
15493
200044
30500
53163
28773
50628
22442
43541
56111
197019
41009
52999
62275
207701
61616
23918
42184
43366
12555
265680
43811
39923
51500
52532
24122
16552
48882
133255
134734
48239
47502
262734
56786
52721
56391
134877
263478
28398
266438
201986
270596
263566
50873
328605
273421
264592
136634
136308
141626
148968
50257
212396
139967
137526
198831
141126
200132
2828
4760
29222
9929
36947
19711
138077
35916
8402
26613
30999
34170
23243
16164
31126
7642
37447
38623
5715
47787
53407
3477
11403
50340
3662
17824
28840
28885
15962
200899
10094
12332
8607
45543
8615
20278
47447
8391
48695
16247
9070
139076
20712
197155
132825
207351
58243
19653
13825
36327
14363
36866
15626
28580
26077
38949
28890
13119
12693
394968
31452
39572
6856
27224
270331
4226
26210
15965
8728
205112
49418
139831
16284
328659
8487
14007
132220
262490
199231
58313
27932
43925
12993
44092
30962
270706
47720
47478
18233
266416
198726
15997
28907
136978
60800
38220
28103
8788
16724
209030
270358
52509
61588
8763
41421
61923
207594
51696
211995
29170
263500
22541
21500
45582
41034
134143
34251
52747
52995
262645
328888
49835
9199
58923
42093
48408
40528
58689
49774
328442
49028
328594
43103
327732
263411
266830
25386
262300
23671
266143
63798
52579
28326
48957
137331
266166
132774
266080
50124
199020
57136
135760
134041
61211
9443
58466
7539
56046
3243
559
56286
10089
55355
24138
38442
40160
61102
47377
15029
8860
33588
1741
1955
60606
7979
23473
302
8612
1968
20746
10437
49505
269832
8680
19531
906
14263
200781
17675
4628
399077
54994
12605
9123
22646
15735
30818
11666
48716
3663
60725
6703
151755
9873
13428
1835
8821
15598
34700
53907
14742
12491
200088
18186
44407
53486
39886
16696
28271
807
27839
24538
24971
48642
38511
54240
31727
31163
37183
4608
38753
47330
268424
12731
39238
20847
266539
59432
211826
61138
39582
26617
13984
262659
63351
29056
15685
15191
6893
270548
6723
52363
27796
59699
12941
39702
29014
263793
48200
263484
52657
27729
262459
23158
207187
43060
8241
39199
42541
262785
60822
28130
199961
268707
262688
57494
19366
41435
262606
273730
35548
62067
33852
61917
262150
52866
262509
30247
49183
58307
206276
58898
150774
208210
31208
267121
265198
43197
269946
61589
267221
135423
26652
56246
62314
273478
264215
42291
263650
269646
265937
52527
44655
263324
134739
328490
273067
268503
52041
273517
268069
41495
48219
16143
271126
138089
269719
271145
135636
273133
273658
267708
44103
265078
268126
50020
131657
135589
52228
38283
134176
37492
50010
36884
36937
19050
6223
2675
7522
912
7562
15085
28745
22884
28545
14117
6360
12312
30282
7896
23089
62610
14638
11340
30764
35986
8369
32613
328608
29550
10881
61317
13693
25818
25106
14615
39273
23930
3605
20161
11178
28394
17356
29124
27895
13333
64275
16524
33544
25615
43612
39561
25447
20394
40463
56704
6698
58321
53340
32550
45267
35706
60294
34602
11269
29091
394542
45769
132165
6653
44050
47962
40237
12360
18187
5693
48278
50131
38917
198967
52286
47887
28952
132132
29649
17293
50300
50867
57795
14713
29084
268248
42132
31708
39785
51043
52360
8002
27953
51034
29244
142616
36734
3580
17705
62068
9208
328198
138322
262663
132372
17018
47123
265435
23750
49895
262854
206119
31083
212175
263684
28775
42160
268944
37305
26512
262505
2731
152565
30733
25084
139089
140684
47237
200023
53178
134326
51945
140443
28886
58965
52739
25460
272156
41967
41540
266009
134316
52771
53238
59497
32437
14773
207459
50241
262248
210233
262588
134937
263656
197275
207811
264517
43142
43226
139609
45905
268042
38712
264879
50989
271412
30340
27660
29205
9251
50293
262317
29152
52153
269524
264512
264162
137109
64445
263400
264544
140132
263144
265126
268512
273103
266020
44383
266630
27678
265019
269351
267588
266269
263434
265135
268283
55406
135851
131775
131706
198803
209116
142360
58826
269115
263396
55690
140457
54650
32595
61423
134428
216309
40217
8075
54004
46650
19844
9264
2514
24429
58815
396450
30986
210
4818
24309
3378
2018
2688
2647
5555
262182
23752
64146
24550
9021
36974
17559
2572
41564
26496
63213
204523
5645
18302
11290
7617
13591
9587
15397
135330
137207
1930
40387
8111
17534
27901
13045
35807
4785
12350
58430
46844
42772
14361
2722
33182
61610
19318
1970
33189
15547
13359
150363
11976
2685
19331
60476
35911
37294
393552
39134
26806
395662
10954
20355
146943
31638
22792
37619
149684
47292
25540
41549
5690
40702
24989
45916
59624
21056
33874
8905
11722
7828
31586
393457
48152
397142
15702
213220
15805
5385
32145
10158
39824
37228
50477
11114
40749
262202
43623
29107
12732
18883
197394
21246
63018
397373
28438
40028
53143
43513
270966
22908
39545
32653
13791
132072
141031
140026
400511
263077
19969
30666
12618
38154
11996
54133
134375
37020
5631
38880
24953
34187
6597
34073
197033
45014
6391
9245
262354
3361
27425
35332
28760
262259
51815
25098
24247
267845
265561
58314
262731
21183
394141
262434
27742
59816
263934
43633
132296
22516
34525
44053
32323
50877
4851
28309
141312
12670
62442
52571
28292
210000
57174
13002
215304
8636
62365
131207
270126
27195
3316
24722
8364
35810
20900
15672
42555
29608
61495
37314
44682
48434
262706
137969
47895
9297
262988
134033
265139
31424
264216
39505
267501
197882
58010
24183
213893
26721
53202
28142
327814
42673
27566
9110
52142
328983
262642
55309
21472
55785
134835
262424
60602
263649
263877
48479
134922
54082
273461
22299
42705
269337
53121
61031
61922
23486
132934
6823
8282
141968
264543
211526
262365
31078
265043
53173
213438
28849
268862
28994
139428
15945
39811
273624
263433
52688
267629
263994
199319
272193
263553
52842
270052
34723
38524
265311
266236
210147
268199
263920
58768
266519
265379
152368
264949
269713
64139
137352
30893
137083
3204
137996
141071
44355
6128
4670
513
137955
37545
8103
9416
5438
9158
28118
10282
28006
131330
33666
136776
47394
4571
5585
23650
17984
3128
4771
7497
3360
13765
213683
6876
50245
8796
37154
11855
29066
52055
745
12334
44869
20879
39927
8342
20773
12455
138995
49453
134640
33353
40498
20960
202251
819
216458
30689
17917
10204
32709
14114
37315
8648
2544
23944
19422
42926
37009
16863
23884
54103
202940
48635
394345
30998
2847
29863
11878
7131
395846
15146
133661
393398
41364
31277
41887
6315
53184
5394
13657
28787
8387
8970
36374
20686
34244
11139
62523
25466
42303
6802
135158
266062
26076
22324
11287
28022
54483
262210
8681
29468
8522
8990
12556
12676
13837
9950
59908
18007
11090
40300
12445
21150
8893
31726
13000
7521
12033
931
19373
6372
48176
28169
57395
7226
28676
35592
264209
52780
8495
31463
20255
41007
28252
263346
200780
263941
267521
23679
34470
29687
57304
263586
50533
264496
5538
393423
46506
52875
53085
273431
263462
34757
47264
21100
24634
267120
264567
26592
56694
201178
18943
264273
21737
49121
50261
28171
34362
43957
34629
54182
49115
271934
131314
39775
20413
133680
9484
269656
36222
208258
41847
52327
133480
39397
60840
42396
30176
268485
55766
57752
47408
49282
265620
53230
3367
55707
44416
13307
18351
264589
151624
197133
32899
44622
18103
267464
44381
37094
393954
45298
149107
147185
268690
262401
29319
29944
266602
44587
264590
265867
45355
61900
51373
4459
12480
47272
6233
266584
60349
45326
43542
53153
203118
43413
28352
272648
37012
52838
131471
268246
52695
267318
40994
61349
267475
265389
267809
49909
327724
61955
61763
263725
263609
12502
270042
52559
12998
267614
197204
210175
204861
265475
263541
58055
56740
52547
132040
201749
263665
271600
396300
197064
16066
52662
44964
204941
48424
32625
23222
42905
62423
138607
53089
138466
23991
35346
263374
25192
18041
56294
266211
52927
26110
206621
269597
43376
146904
27330
204044
50254
45302
270086
61620
263145
265465
266038
328271
134014
135269
21274
41108
265330
262818
268959
269266
135795
204092
263035
60757
268960
57578
269139
46962
264217
271646
201434
56147
265421
267345
203620
60983
265457
135259
264899
265201
265975
264998
51162
42352
138398
50392
197686
134932
211588
263329
270399
131421
267313
61448
265688
327932
149781
22894
52073
150942
61520
50977
25557
57443
393577
142373
152394
34854
149880
11967
152131
4804
8375
263779
269940
60849
24444
58461
6619
6306
557
4739
270
18209
37425
55915
27775
35900
14048
5006
141193
224
134190
54600
15706
5065
216213
11814
2665
6621
15502
14492
2107
1742
44477
44222
16260
32475
6718
13156
57218
9351
27715
7506
11714
2386
51430
7533
201789
10098
395226
46261
31025
22351
21723
195
20776
9328
7057
4136
134774
35228
3464
49100
16178
131127
17686
42504
7629
3313
27768
38278
22850
23674
393442
7668
12145
8542
18260
36493
41230
17766
3790
34245
19229
11562
28469
32181
138415
10029
62563
7633
20875
47764
15267
27257
131267
37474
267882
15703
8236
17310
23642
1421
39699
29748
133861
395471
48011
17465
8820
47165
3801
36907
35579
11071
271794
13189
23860
41750
212271
24479
37223
267587
52391
395880
39636
30922
39700
48854
36416
203779
22549
23498
393437
35539
61071
13868
38901
64103
28658
39324
39521
24768
5532
29582
42298
16685
14371
398947
8888
47973
8301
15221
23575
206264
10778
34968
269608
203172
264764
196922
5467
24373
263783
59711
9246
12494
19740
11994
17400
21777
21808
45814
42306
46632
11367
15054
28165
15129
37187
58460
59583
15699
6536
6894
400687
206260
28889
10352
47674
14743
19122
139628
197248
24016
26223
25660
62833
55470
14380
25504
397446
17898
37236
138608
35745
21527
136762
23175
271060
45349
61521
61851
262832
44158
267373
50473
8749
198479
5504
150750
40393
32020
142132
13781
272011
136400
55195
22987
394625
28360
197898
15595
27204
7494
30170
58955
8664
271907
15605
215120
262851
263569
395555
41032
9999
17426
33951
58820
13247
52648
40128
17483
51395
262444
396930
135872
262807
52508
48943
5429
38176
60404
12462
32890
6775
43404
42005
202709
11767
273309
16205
21312
131744
31631
37529
138311
12346
12577
213753
36920
18024
134674
212616
134578
29061
31221
28181
267563
25795
200370
41033
15577
15042
196749
58688
215828
57487
33059
264628
45942
263384
42755
39816
30936
50782
41508
207252
329303
23900
20042
13065
134331
62646
34241
265407
28264
263152
212221
41320
198154
16557
17996
44302
209737
262952
263415
53160
263042
23949
24213
45157
199938
139931
47702
9832
137967
197790
52639
34154
262812
263086
263258
61337
131418
266989
49743
42773
13737
47223
51790
141985
264778
215638
203068
38493
38883
41160
28978
23132
56268
201589
49025
199860
39399
29003
263546
47656
264969
265268
23031
264159
53182
263026
206388
47526
45284
38800
263641
263891
264386
146902
134138
269182
266400
140736
61797
137678
53156
52660
52729
151336
50187
39904
266757
264069
131717
200461
266934
329415
263687
149513
266192
263024
264872
268892
60771
135834
52507
202932
35213
271494
267576
52971
58504
200759
263445
44894
397270
262594
153317
23948
268829
141607
270457
267749
263159
272102
135848
139382
147155
203971
5459
264459
137990
20657
271935
265192
266121
268330
271208
269420
63862
328469
62467
264011
264800
266242
266649
268337
146887
49673
271547
265662
269423
266623
52344
266253
268746
48948
200154
272962
31529
48817
214657
264963
58505
141324
263879
264953
264668
268623
271324
264197
270253
141322
137838
59278
135248
45495
201933
31294
22874
41360
48571
25372
57118
139620
41151
399870
135806
198769
137310
207876
200462
147195
208339
142285
207457
397095
38074
214466
47498
21641
34540
4323
64150
264847
136442
14333
63528
56041
136958
22284
2527
50710
197207
1213
3371
2510
5583
41557
52253
267828
7155
17623
398823
4297
41164
55264
61323
8851
20845
33788
14522
13979
203072
30081
135097
131273
55286
63199
22411
57142
35612
15774
38661
13445
28812
214215
34397
32244
36412
5639
9676
138968
20910
22653
37517
328884
20021
45498
35311
59257
14085
45528
131659
60924
64112
14813
30848
7794
19437
31148
400436
8315
46093
37677
36315
3722
11696
12119
39647
8015
8304
9584
21766
5377
58952
8319
197695
9729
8895
51269
36916
4741
23816
199508
4540
25139
14135
45974
5403
133199
51402
25145
17888
8025
21547
23465
24218
12997
133847
271529
16223
31115
33567
14155
17216
30740
35816
1880
50463
3221
11042
11522
26410
9891
131746
34456
41560
3226
28878
268581
133982
4927
24916
43641
18434
269360
35132
9150
133800
14291
2707
8823
49588
35467
32867
25651
3245
26375
8416
19237
52800
59678
37480
29988
23899
207995
265171
53061
200924
270932
271084
8014
53107
43440
149876
996
37088
150173
9312
48014
6428
51580
51551
34372
59395
59790
17492
35937
62955
328977
396905
16832
31103
37090
22418
43414
37063
56347
19257
271984
47883
35645
133933
262318
38778
35196
20902
37008
39537
24951
38566
58879
52403
23265
48910
137443
14430
268323
9738
24028
52699
16391
28300
61280
9652
270820
11280
206557
10594
400391
27908
29134
51569
39156
134707
50625
39869
31169
328250
39251
56504
42742
4638
262199
136052
11353
52500
202664
36295
44700
14589
202636
58439
43545
63457
53132
135772
202441
394354
52892
138678
134928
20521
32415
50522
60812
263778
268157
20661
45538
35826
15766
20751
56410
30836
272688
206610
46309
28111
262428
269804
263349
50670
16805
25308
153183
41107
29668
213035
262343
51219
328842
53162
52682
266853
47288
268655
394367
47890
12902
52752
59414
29611
33962
58668
49101
15798
202395
53388
42845
48108
62390
13499
41913
12737
61642
47927
272836
63526
43160
59139
17077
56635
37722
395748
45637
6769
24577
29140
46031
263689
262720
12540
6820
197889
36443
328137
205460
60793
27976
266475
47379
51659
20766
263824
51155
262360
53043
31370
271957
43148
262643
262404
262841
62129
45766
45178
139195
46786
264470
52544
51528
23550
263536
268106
52328
209024
8592
327983
39543
263589
272786
266399
263087
28293
40805
39870
16876
33392
328766
28610
62205
51648
133648
36436
48386
44895
134688
52794
37684
267700
31059
51744
49791
31444
264010
133421
197099
140586
52560
34714
42187
132996
53094
201376
21446
149020
263185
6458
205207
263339
35004
37018
151000
398563
262676
400810
45325
28682
329006
56239
207003
268737
264827
30972
267575
267544
5505
63731
400402
63996
29031
264685
35199
10130
61712
264461
3331
197235
133206
267973
62013
38146
59554
329276
55581
263390
61449
214454
139879
57723
34766
269843
11170
35471
36930
23367
58821
263252
264939
263004
263991
33823
264200
56054
264565
56272
264880
37673
59877
43048
267113
139449
265264
141056
38017
205463
263395
207668
55653
268355
61665
263518
262567
216334
264014
52600
264509
397032
203593
38150
133234
52843
268805
133594
137000
265938
267429
265229
263468
34858
34254
64300
265720
266141
35600
37727
266470
269589
38887
264111
6881
47273
204779
22690
12087
214268
50818
206120
131758
51519
20722
267642
265432
11817
270075
265627
267378
271011
269299
266195
136204
61944
267332
269146
39668
265230
64106
266103
153370
268698
131735
200485
328154
17981
150142
149617
263475
140481
43418
37125
264138
132923
266049
264289
23507
131711
266961
204860
265798
60651
270561
36253
140635
57811
265434
269215
52870
268643
263557
271615
63306
133403
150279
214941
12307
268818
139982
400212
266168
273453
139719
58221
29186
133112
1120
